sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label,time, current_loop, loop_latency, logic_execution_time, tank_input_valve_status(0), tank_input_valve_mode(1), tank_level_value(2), tank_level_min(3), tank_level_max(4), tank_output_valve_status(5), tank_output_valve_mode(6), tank_output_flow_value(7), , conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12)
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:46.040596,2022-09-16 11:14:46.509111,1663319686.040596,1663319686.509111,6.530259,6.998774,0.468516,10.0,20.0,650.0,1160.0,65.0,64.0,65.0,52.0,65.0,58.0,11098.876,19807.225,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0520157814025878,0.0246586799621582,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.465,0.0,0.0,0.000181,0.024589,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:46.801530,2022-09-16 11:14:47.206389,1663319686.80153,1663319687.206389,7.291193,7.696052,0.40486,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24482.533,18436.0,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0202244997024536,0.0289007255009242,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.196,0.199,0.0,0.0,0.02024,0.029542,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:47.401345,2022-09-16 11:14:47.849313,1663319687.401345,1663319687.849313,7.891008,8.338976,0.447969,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,22126.531,16661.867,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0223850965499877,0.0290220635277884,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.199,0.2,0.0,0.0,0.021985,0.028977,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:47.041348,2022-09-16 11:14:47.522200,1663319687.041348,1663319687.5222,7.531011,8.011863,0.480853,16.0,29.0,1040.0,1700.0,65.0,64.0,65.0,52.0,65.0,58.621,17302.581,28283.064,208.0,192.0,13.0,12.0,13.0,0.0,13.0,6.621,0.0320095380147298,0.0171732902526855,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.552,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.012,0.433,0.0,0.0,0.002066,0.01755,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:47.077948,2022-09-16 11:14:47.530137,1663319687.077948,1663319687.530137,7.567611,8.0198,0.45219,10.0,20.0,650.0,1160.0,65.0,64.0,65.0,52.0,65.0,58.0,11499.592,20522.348,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0501906606886121,0.0237994194030761,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.003,0.44,0.0,0.0,0.000675,0.023486,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:48.007757,2022-09-16 11:14:48.507178,1663319688.007757,1663319688.507178,8.49742,8.996841,0.499422,9.0,12.0,585.0,732.0,65.0,64.0,65.0,52.0,65.0,61.0,9370.83,11725.552,117.0,108.0,13.0,12.0,13.0,0.0,13.0,9.0,0.0618256330490112,0.0454019199718128,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.005,0.489,0.0,0.0,0.000808,0.04907,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:48.001098,2022-09-16 11:14:48.406440,1663319688.001098,1663319688.40644,8.490761,8.896103,0.405343,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24453.358,18414.03,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0201107025146484,0.0289505038942609,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.189,0.199,0.0,0.0,0.020083,0.029666,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:48.510642,2022-09-16 11:14:48.513208,1663319688.510642,1663319688.513208,9.000305,9.002871,0.002567,7.0,14.0,455.0,812.0,65.0,64.0,65.0,52.0,65.0,58.0,1418074.589,2530717.728,91.0,84.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0003076394399007,0.0001973739037146,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0002,0.0001,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:48.017673,2022-09-16 11:14:48.515421,1663319688.017673,1663319688.515421,8.507336,9.005084,0.497749,10.0,17.0,650.0,1004.0,65.0,64.0,65.0,52.0,65.0,59.059,10447.035,16136.65,130.0,120.0,13.0,12.0,13.0,0.0,13.0,7.059,0.0549369917975531,0.0311092436313629,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.588,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.003,0.491,0.0,0.0,0.000511,0.033455,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:48.600632,2022-09-16 11:14:49.015048,1663319688.600632,1663319689.015048,9.090295,9.504711,0.414417,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,23917.933,18010.841,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0207208037376403,0.0295819384711129,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.206,0.201,0.0,0.0,0.020764,0.028962,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:49.201213,2022-09-16 11:14:49.606656,1663319689.201213,1663319689.606656,9.690876,10.096319,0.405444,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24447.261,18409.439,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0202125430107116,0.0289602279663085,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.2,0.199,0.0,0.0,0.020103,0.02864,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:49.024158,2022-09-16 11:14:49.519925,1663319689.024158,1663319689.519925,9.513821,10.009588,0.495768,16.0,31.0,1040.0,1804.0,65.0,64.0,65.0,52.0,65.0,58.194,16782.039,29110.384,208.0,192.0,13.0,12.0,13.0,0.0,13.0,6.194,0.032983922958374,0.0165255705515543,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.516,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.003,0.475,0.0,0.0,0.000693,0.017543,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:49.037115,2022-09-16 11:14:49.525848,1663319689.037115,1663319689.525848,9.526778,10.015511,0.488734,10.0,20.0,650.0,1160.0,65.0,64.0,65.0,52.0,65.0,58.0,10639.739,18987.841,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0542487833234998,0.0257227797257272,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.479,0.0,0.0,0.000562,0.025482,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:49.801110,2022-09-16 11:14:50.249194,1663319689.80111,1663319690.249194,10.290773,10.738857,0.448085,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,21192.413,16657.558,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0235736244603207,0.0291228634970528,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.203,0.2,0.0,0.0,0.023632,0.028898,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:50.029212,2022-09-16 11:14:50.528670,1663319690.029212,1663319690.52867,10.518875,11.018333,0.499459,14.0,24.0,910.0,1428.0,65.0,64.0,65.0,52.0,65.0,59.5,14575.769,22872.745,182.0,180.0,13.0,12.0,13.0,0.0,13.0,7.5,0.0383308484004094,0.0217155684595522,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.007,0.464,0.0,0.0,0.001114,0.021078,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:50.401654,2022-09-16 11:14:50.819669,1663319690.401654,1663319690.819669,10.891317,11.309332,0.418016,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,23712.011,17855.776,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0208534002304077,0.0294493607112339,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.194,0.202,0.0,0.0,0.020083,0.029055,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:50.049713,2022-09-16 11:14:50.535364,1663319690.049713,1663319690.535364,10.539376,11.025027,0.485652,10.0,20.0,650.0,1160.0,65.0,64.0,65.0,52.0,65.0,58.0,10707.255,19108.332,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0538841088612874,0.0255605798018606,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.479,0.0,0.0,0.000309,0.025417,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:50.529918,2022-09-16 11:14:51.019552,1663319690.529918,1663319691.019552,11.019581,11.509215,0.489635,10.0,18.0,650.0,1044.0,65.0,64.0,65.0,52.0,65.0,58.0,10620.155,17057.603,130.0,108.0,13.0,12.0,13.0,0.0,13.0,6.0,0.054398669136895,0.0287365913391113,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.481,0.0,0.0,0.000352,0.029332,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:51.020056,2022-09-16 11:14:51.024531,1663319691.020056,1663319691.024531,11.509719,11.514194,0.004476,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,580891.575,1036668.041,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0010070204734802,0.0004972087012396,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000339,0.00033,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:51.003074,2022-09-16 11:14:51.453267,1663319691.003074,1663319691.453267,11.492737,11.94293,0.450194,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,22017.167,16579.513,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0225096583366394,0.0290404387882777,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.199,0.199,0.0,0.0,0.022622,0.028401,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:51.511886,2022-09-16 11:14:51.522969,1663319691.511886,1663319691.522969,12.001549,12.012632,0.011084,8.0,16.0,520.0,928.0,65.0,64.0,65.0,52.0,65.0,58.0,375311.502,669786.68,104.0,96.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0015085424695696,0.0007388750712076,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.002,0.0,0.0,0.000709,0.00041,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:51.523393,2022-09-16 11:14:51.527215,1663319691.523393,1663319691.527215,12.013056,12.016878,0.003823,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,680078.469,1213678.499,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0006620287895202,0.0004246764712863,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000413,0.000219,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:51.600813,2022-09-16 11:14:52.005349,1663319691.600813,1663319692.005349,12.090476,12.495012,0.404537,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24502.085,18450.722,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0202180981636047,0.0288822991507393,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.2,0.2,0.0,0.0,0.020271,0.029034,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:52.016799,2022-09-16 11:14:52.515235,1663319692.016799,1663319692.515235,12.506462,13.004898,0.498437,9.0,19.0,585.0,1108.0,65.0,64.0,65.0,52.0,65.0,58.316,9389.352,17783.592,117.0,120.0,13.0,12.0,13.0,0.0,13.0,6.316,0.0621132552623748,0.0276908874511718,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.526,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.488,0.0,0.0,0.000577,0.027453,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:52.025537,2022-09-16 11:14:52.525383,1663319692.025537,1663319692.525383,12.5152,13.015046,0.499847,5.0,8.0,325.0,488.0,65.0,64.0,65.0,52.0,65.0,61.0,5201.592,7810.39,65.0,72.0,13.0,12.0,13.0,0.0,13.0,9.0,0.0019459724426269,0.0714065687997,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.004,0.488,0.0,0.0,0.00125,0.076761,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:52.201564,2022-09-16 11:14:52.601785,1663319692.201564,1663319692.601785,12.691227,13.091448,0.400222,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24766.263,18649.655,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0199434518814086,0.0285826410566057,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.207,0.0,0.0,0.019945,0.028689,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:52.801462,2022-09-16 11:14:53.205491,1663319692.801462,1663319693.205491,13.291125,13.695154,0.40403,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24532.824,18473.87,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0202014565467834,0.0288577931267874,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.21,0.199,0.0,0.0,0.020413,0.028457,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:52.517964,2022-09-16 11:14:53.004035,1663319692.517964,1663319693.004035,13.007627,13.493698,0.486072,15.0,23.0,975.0,1364.0,65.0,64.0,65.0,52.0,65.0,59.304,16047.002,22449.344,195.0,168.0,13.0,12.0,13.0,0.0,13.0,7.304,0.0347177982330322,0.0220527323809537,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.609,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.478,0.0,0.0,0.000321,0.02274,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:52.525830,2022-09-16 11:14:53.004903,1663319692.52583,1663319693.004903,13.015493,13.494566,0.479074,10.0,19.0,650.0,1096.0,65.0,64.0,65.0,52.0,65.0,57.684,10854.272,18301.972,130.0,108.0,13.0,12.0,13.0,0.0,13.0,5.684,0.0532295438978407,0.0266121758355034,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.474,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.473,0.0,0.0,0.000238,0.025119,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:53.400730,2022-09-16 11:14:53.806503,1663319693.40073,1663319693.806503,13.890393,14.296166,0.405774,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24427.381,18394.468,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0202690005302429,0.0289803573063441,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.204,0.201,0.0,0.0,0.020305,0.028574,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:53.506428,2022-09-16 11:14:54.006377,1663319693.506428,1663319694.006377,13.996091,14.49604,0.49995,11.0,22.0,715.0,1276.0,65.0,64.0,65.0,52.0,65.0,58.0,11441.145,20418.043,143.0,132.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0499671936035156,0.0238070942106701,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.496,0.0,0.0,0.000245,0.023691,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:53.509164,2022-09-16 11:14:54.009057,1663319693.509164,1663319694.009057,13.998827,14.49872,0.499894,8.0,17.0,520.0,992.0,65.0,64.0,65.0,52.0,65.0,58.353,8321.765,15875.367,104.0,108.0,13.0,12.0,13.0,0.0,13.0,6.353,0.0713764258793422,0.0312433093786239,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.498,0.0,0.0,0.000155,0.031174,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:54.006806,2022-09-16 11:14:54.007636,1663319694.006806,1663319694.007636,14.496469,14.497299,0.000831,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,3128107.457,5582468.693,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0001765489578247,9.22414991590712e-05,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3e-05,5.3e-05,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:14:54.009182,2022-09-16 11:14:54.052632,1663319694.009182,1663319694.052632,14.498845,14.542295,0.043451,2.0,2.0,130.0,116.0,65.0,64.0,65.0,52.0,65.0,58.0,23934.943,21357.334,26.0,12.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0003199577331542,0.0432620048522949,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.043,0.0,0.0,0.000132,0.021659,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:14:54.004835,2022-09-16 11:14:54.404926,1663319694.004835,1663319694.404926,14.494498,14.894589,0.400092,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24774.291,18655.701,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0200045585632324,0.0285454307283673,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.022382,0.028323,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:14:54.511783,2022-09-16 11:14:54.519034,1663319694.511783,1663319694.519034,15.001446,15.008697,0.007252,8.0,16.0,520.0,928.0,65.0,64.0,65.0,52.0,65.0,58.0,573632.941,1023714.172,104.0,96.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0007867131914411,0.0004834016164143,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.001,0.0,0.0,0.000456,0.000275,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
